first_name	cnt
Karl Nikolaus	1
Karl Nikolaus Josef	1
Karl Oskar	1
Karl Otto	11
Karl Otto Adolf	2
Karl Otto Ludwig	1
Karl Otto Mathias	1
Karl Paul	5
Karl Peter	10
Karl Peter Georg	1
Karl Philipp	4
Karl Raymund	1
Karl Raymund Andreas	1
Karl Robert	1
Karl Roland Paul	1
Karl Roman	4
Karl Rud.	1
Karl Rud. 	1
Karl Rüdiger	1
Karl Rudolf	4
Karl Rudolf Siegfried	1
Karl Rudolph	1
Karl Rup.	2
Karl Rupert	1
Karl Rupprecht	1
Karl Seb.	1
Karl Sebastian	4
Karl Severin	1
Karl Sigmund	1
Karl Simon	2
Karl Stefan	1
Karl Stephan	3
Karl Thaddä	2
Karl Theobald Johann Baptist	1
Karl Theodor	21
Karl Thomas	2
Karl Thomas Anton	1
Karl Tobias	1
Karl u.August	1
Karl u.Georg	1
Karl Ubald	2
Karl Ulrich	1
Karl Uwe	1
Karl Val.	1
Karl Valentin	5
Karl Veit	1
Karl Victor	1
Karl Viktor	1
Karl Wendelin	3
Karl Werner	1
Karl Werner Engelb.	1
Karl Werner Englb.	1
Karl Wilh.	1
Karl Wilhelm	26
Karl Willibald	2
Karl Wolfgang	9
Karl Xaver	1
Karl Zeno	1
Karl. B.	2
Karla	2
Karla 	1
Karlheinz	12
Karlheinz Christian	1
Karlheinz Josef	2
Karlina	4
Karlo	1
Karlotte Margarete	1
Karlus	1
Karmela Kath.	2
Karmele	1
Karmen	1
Karo thi	1
Karo.	1
Karoilina Antonia Friderika	1
Karol	7
Karol  	2
Karol Rosa	2
Karol.	42
Karol. 	10
Karol. Babette Maria	1
Karol. Therese	1
Karola	16
Karola 	3
Karola Anita	1
Karola Anna	1
Karola Annette	1
Karola Christine	1
Karola Christine Maria	1
Karola Emma	2
Karola Ernestine	1
Karola Franziska	1
Karola Irene	2
Karola Maria	1
Karoli	1
Karolin	2
Karolina	13011
Karolina-Theresia	2
Karolina 	2
Karolina  	1
Karolina   	24
Karolina Adelheid	1
Karolina Agnes	1
Karolina Agnes Anna	1
Karolina Aloisia	5
Karolina Amalia	1
Karolina Anna	10
Karolina Anna Elisabeth	1
Karolina Anna Maria	1
Karolina Anna Maria Nikolai	1
Karolina Anna Ros.	2
Karolina Aranka	1
Karolina Aug. 	1
Karolina Augusta	3
Karolina Barbara	1
Karolina Bernadine	1
Karolina Borromäa	1
Karolina Cäcilia	3
Karolina Cäcilia Dorothea	1
Karolina Cäcilia K. 	1
Karolina Cecilia Dorthe	1
Karolina Christine Elisabeth	1
Karolina Dorothea Regina	1
Karolina Elisab. 	1
Karolina Elisab. Maria	1
Karolina Elisabeth	3
Karolina Elisabetha	1
Karolina Emilie Barbara	1
Karolina Emilie Klara	1
Karolina Ernesta Augusta	1
Karolina Euphrosina Anna Maria	1
Karolina Franziska	9
Karolina Friederika	1
Karolina Friederika Sabina	1
Karolina Helena	1
Karolina Hermine	1
Karolina Isabella	1
Karolina Johanna	8
Karolina Johanna Josephine	1
Karolina Josepha	7
Karolina Jul. M. 	1
Karolina Juliana	1
Karolina Kath.	2
Karolina Kath. 	2
Karolina Kath. Irene	1
Karolina Kath. Maria	1
Karolina Katharina	2
Karolina Katharina Maria	1
Karolina Klara	1
Karolina Konradina	1
Karolina Korona Elisabetha	1
Karolina Kreszenz.	1
Karolina Ludmilla	1
Karolina Mar. Kath.	1
Karolina Marg. Mar.	1
Karolina Margaretha	4
Karolina Maria	32
Karolina Maria Auguste	1
Karolina Maria Laura	1
Karolina Maria Theresia	1
Karolina Mathilde	3
Karolina Maximiliana	1
Karolina Paula	1
Karolina Pauline	1
Karolina Ren.	1
Karolina Rosalia Margareth	1
Karolina Ther. 	5
Karolina Theres	1
Karolina Therese	1
Karolina Theresia	7
Karolina Theresia Frieda	1
Karolina Walburga	1
Karolina Wilhelm.	1
Karolinabierh	1
Karolind	1
Karoline	598
Karoline 	6
Karoline  	5
Karoline   	1
Karoline Aloisia	1
Karoline Anna	2
Karoline Antonie	1
Karoline Camilla	1
Karoline Elisabeth	1
Karoline Frida	1
Karoline Friederike Wilhelmine	1
Karoline Hedwig	1
Karoline Helene Klara	1
Karoline Jakobine	1
Karoline Johanna	1
Karoline Josepha	1
Karoline Kath. Maria	1
Karoline Leopoldine Theresia	1
Karoline Maria	5
Karoline Martha	1
Karoline Mathilde	1
Karoline Siglinde	2
Karoline Thekla	1
Karoline Theres	1
Karoline Theresia	3
Karoline Viktorie	3
Karoline Wilhelmine	2
Karoling	1
Karolius	2
Karolus	46
Karolus Lorr.	1
Karoly 	1
Karona	1
Karoty Gabriele	1
Karr	1
Karrl	1
Karrl Borromäus	1
Kart	1
Karth	2
Karz Heinz	2
Kas.	3
Kasal.	1
Kasian	2
Kasimir	43
Kasimir Christian	1
Kasimir Georg	2
Kasimir Joseph	1
Kasimira Alexandra	1
Kaso	1
Kasp.	96
Kasp. Jak.	2
Kasp.Pangr.	1
Kaspar	8786
Kaspar 	3
Kaspar  	1
Kaspar Alexander	1
Kaspar Andreas	1
Kaspar August	1
Kaspar Balthasar	2
Kaspar Erhardus	1
Kaspar Ferdinand	1
Kaspar Franz	1
Kaspar Friederich Roman	1
Kaspar Georg	4
Kaspar Gg.	2
Kaspar Jakob	1
Kaspar Johann	4
Kaspar Johann Georg	1
Kaspar Johann Nep.	1
Kaspar Joseph	2
Kaspar Joseph Leopold	1
Kaspar Karl	1
Kaspar Matthä	1
Kaspar Maximilian	1
Kaspar Melchior	3
Kaspar Paul	1
Kaspar Sebast. 	1
Kaspar Sigmund	1
Kaspar Simon	3
Kaspar Stefan	1
Kaspar u.Joseph	1
Kaspar u.Maria	1
Kaspar Urban	1
Kaspar Wenzeslaus	1
Kasparus	1
Kasper	31
Kasper u.Johann	1
Kaspian	1
Kassian	3
Kasspar	1
Kastolus	2
Kastulus	69
Kaszer	2
KAT	1
Kat,	1
Kat.	1
Kata 	1
Katarina	2
Katg	1
Kath	3
Kath-	1
Kath  	1
Kath,	1
Kath.	3678
Kath.-Maria Kreszenz	2
Kath. 	99
Kath.  	2
Kath.   	18
Kath. Anna	5
Kath. B.	2
Kath. Barb.	2
Kath. Charl.	2
Kath. Elis.	3
Kath. Elis. Mar.	1
Kath. Eva	1
Kath. Frska.	2
Kath. Frzka	1
Kath. Frzska.	4
Kath. Hedwig	1
Kath. Joh.	1
Kath. Josepha	2
Kath. Kunegund	1
Kath. M.	4
Kath. Magd.	1
Kath. Magdalena	1
Kath. Mar.	1
Kath. Mar. Ther.	3
Kath. Marg. Friedr.	1
Kath. Maria	8
Kath. Maria Anna	1
Kath. Maria Theresia	2
Kath. Marie	1
Kath. Rosa	1
Kath. Rosina	1
Kath. Th.	3
Kath. Ther.	2
Kath. Theres	2
Kath. Theres Magd.	1
Kath. Theres.	3
Kath. Theresia	1
Kath. v. S.	2
Kath. Walburga Philippina	1
Kath.Marg.	1
Katha	2
Katha  	1
Katha.	3
Katha. 	5
Katha. Sus.	1
Katha. Th.	1
Kathar	2
Kathar.	419
Kathar. 	64
Kathar.  	2
Kathar.   	2
Kathar. Anna	1
Kathar. Barbara	1
Kathar. Cresc.	1
Kathar. Johanna Franziska	1
Kathar. Juliana	1
Kathar. Maria	2
Kathar. Rosalia	1
Kathar. Theresia	1
Katharia	1
Katharian	2
Kathariana	1
Katharin	1
Katharin   	1
katharina	2
Katharina	106767
Katharina 	39
Katharina  	8
Katharina   	116
Katharina     	2
Katharina  Maria	1
Katharina A. 	1
Katharina Agatha	1
Katharina Agnes	1
Katharina Al.	1
Katharina Albina	1
Katharina Alexandria 	1
Katharina Alma	2
Katharina Aloisia	5
Katharina Amalia	6
Katharina Amalie	1
Katharina Amalie Raimunda	1
Katharina Amelia	1
Katharina Anna	29
Katharina Anna Brigitta	1
Katharina Anna Josepha	1
Katharina Antonia	2
Katharina Antonie	2
Katharina Appolonia	1
Katharina Augusta	2
Katharina Babette	1
Katharina Bar. 	1
Katharina Barb.	1
Katharina Barb. 	1
Katharina Barbara	18
Katharina Bertha Josepha	1
Katharina Birgit	1
Katharina Brigitta	1
Katharina Cäc.	1
Katharina Cäcilia	7
Katharina Cäcilia Sophie	1
Katharina Cäzilia	1
Katharina Charlotte	2
Katharina Christina	6
Katharina Clara	2
Katharina Clementine	1
Katharina Cordula	1
Katharina Corona	2
Katharina Cresc.	1
Katharina Cresc. 	1
Katharina Crescentia	5
Katharina Crescenz	1
Katharina Creszenz	1
Katharina Crszentia	1
Katharina Elis. 	1
Katharina Elisabeth	17
Katharina Elisabeth Theres	1
Katharina Elisabetha	2
Katharina Elsa	1
Katharina Emma	1
Katharina Erika	1
Katharina Erna	1
Katharina Ernestine	1
Katharina Eva Coecilia	1
Katharina F. 	1
Katharina F. E. 	1
Katharina Flor.	1
Katharina Fr. 	1
Katharina Franz. 	3
Katharina Franziska	19
Katharina Frzka.	1
Katharina Genofeva	1
Katharina Gertr. 	1
Katharina Gertraud Josepha	1
Katharina Hedw. 	1
Katharina Heinercha Elisabetha	2
Katharina Hilda	1
Katharina Hildegard	2
Katharina Irene	1
Katharina Irmengard	1
Katharina Irmina	1
Katharina Joh.	1
Katharina Johanna	8
Katharina Johanna Fidelia	1
Katharina Johanna Franziska	1
Katharina Jos.	1
Katharina Jos. 	1
Katharina Josepha	8
Katharina Josephine	1
Katharina Julia.	1
Katharina Juliana	4
Katharina Julie	1
Katharina Karolina	3
Katharina Karolina Leopoldina	1
Katharina Karolina Maria	1
Katharina Klara	7
Katharina Klara Theres	1
Katharina Kolumba	1
Katharina Kordula	1
Katharina Korona	2
Katharina Krescenz	1
Katharina Kreszenz	5
Katharina Lavinia	2
Katharina Leokadia	1
Katharina Leopoldina	1
Katharina Lina	1
Katharina Lucia	1
Katharina Ludmilla	1
Katharina M.   	2
Katharina M. J. 	1
Katharina M. Th. 	1
Katharina Magd.	1
Katharina Magd. 	1
Katharina Magdalena	6
Katharina Mar.	1
Katharina Mar. Jos.	1
Katharina Margaretha	5
Katharina Margaritha Helena	1
Katharina Margit	1
Katharina Maria	71
Katharina Maria-Sophie	1
Katharina Maria 	2
Katharina Maria Barbara	1
Katharina Maria Johanna	1
Katharina Maria Mathilde	1
Katharina Maria Theresia	3
Katharina Maria Viktoria	3
Katharina Mathilde	1
Katharina Mechtild	2
Katharina Ottilia	1
Katharina Pauline	2
Katharina Regina	3
Katharina Ros. Elis. 	1
Katharina Rosa	7
Katharina Rosalia	2
Katharina Rosina	5
Katharina Sabina	1
Katharina Salome	1
Katharina Sen.	4
Katharina Ser.	1
Katharina Sev.	1
Katharina Sophia	5
Katharina Sophie	2
Katharina Susanna	1
Katharina Th. 	1
Katharina Thekla	1
Katharina Thekla Amalia	1
Katharina Ther.	1
Katharina Ther. 	4
Katharina Ther. V.	1
Katharina Theres	6
Katharina Therese	2
Katharina Theresia	45
Katharina Theresia 	1
Katharina Theresia Franziska	1
Katharina Theresia Magdalena	1
Katharina Theresia Maria	1
Katharina u.Anna	3
Katharina u.Magdalena	1
Katharina u.Maria	2
Katharina u.Theres	1
Katharina Ursula	5
Katharina Ursula Crescentia Walburga	1
Katharina v. L. 	1
Katharina Viktoria	3
Katharina von Siena	3
Katharina Walburga	4
Katharina Walburga Philippina	1
Katharina Wilhelm. Johanna	1
Katharina Wilhelmina	1
Katharine Marie-Theres	1
Katharine Pauline	1
Käthe	4
Kathi	297
Käthi	2
Kathi  	2
Kathi. 	2
Kathia	2
Kathie	323
Kathie 	1
Kathj	1
Kathkath	1
Kathr	2
Kathr.	75
KAthr.	1
Kathr. 	6
Kathr. Johanna	2
Kathr. Theres	1
Kathrin	13
Kathrin Claudia	1
Kathrin Maria	4
Kathrin Maria Anna	1
Kathrin Regina	1
Kathrin Sabrina	1
Kathrin Wilhelmine	1
Kathrina	59
Kathz	1
Kati	1
Katja	2
Katja Maria	1
Kato	1
Katrharina Elis.	1
Katrin	15
Katrin Anna	1
Katrin Maria	2
Katrin Marie	1
Katrin Nicole Sarah	1
Katrina	2
Kay.	1
Kayetan	1
Kaytan	1
Kd. der Nachbramt.	1
Keckerbauer	1
Kercsztes	1
Kerin Adolf	1
Kerstin	12
Kerstin Alexandra	1
Kerstin Christina	1
Kerstin Christine	3
Kerstin Claudia	1
Kerstin Erika	1
Kerstin Frieda Therese	1
Kerstin Friederike	1
Kerstin Magdalena	1
Kerstin Maria	6
Kerstin Martina	2
Kerstin Tamara	1
Kerstin Theresa	1
Keszenz	1
Ket.	1
Keth	4
Kevin	3
Kevin Christoph	1
Kevin Raphael	1
Kevin Robert	1
Khristoph	1
Kiatha	1
Kil.	2
Kilian	450
Kilian Ign.	1
Kilian Ignatz	1
Kilian Jesaja	1
Kilian Michael	1
Kilianus	4
Killian	5
Kind	416
Kinder	1
Kinder Zwillinge	1
Kinga Maria Josefina Elisabeth	1
Kinig	1
Kinu	1
Kirchd	1
Kirchham	1
Kitty	2
Kl.	15
Kl. 	1
Kl. Günther	1
Klara	5529
Klara   	7
Klara A. M.	2
Klara Anna	5
Klara Anna 	2
Klara Antonia	3
Klara Augusta  	1
Klara Barbara 	2
Klara Brig.	1
Klara Charlotte	1
Klara Christina	1
Klara Eleonora	1
Klara Elisabeth	1
Klara Elisabetha	1
Klara Emma	1
Klara Franziska	2
Klara Glotilde	1
Klara Helena	1
Klara Hilaria	1
Klara Hilaria Theres	1
Klara Juliana Anna	1
Klara Kath. Anna	1
Klara Katharina	6
Klara Konradine Karoline	1
Klara Luise	1
Klara Marg.	1
Klara Maria	12
Klara Maria 	1
Klara Maria Luise	1
Klara Maria Sophia	1
Klara Philomena	1
Klara Rosina	1
Klara Sabina	1
Klara Susana	2
Klara Susanna	2
Klara Th.	2
Klara Theres	1
Klara Theres Hildegardis	1
Klara Theresia	5
Klara Theresia Aloisia	1
Klara Theresia Hildegardis	1
Klara u.Anna	1
Klara Walburga	2
Klara Zenobia	1
Klarus	5
Klas	1
Klaud.	1
Klaude	1
Klaudia	6
Klaudia 	1
Klaudia Aloisia	1
Klaudia Theres	1
Klaudine	2
Klaudius	19
Klaus	26
Klaus-Dieter	1
Klaus-Peter	1
Klaus 	6
Klaus  	6
Klaus   	24
Klaus Alois	1
Klaus Anton	3
Klaus Detlef Georg	1
Klaus Dieter	10
Klaus Ekkehard	1
Klaus Englbert	1
Klaus Erich	2
Klaus Erwin	1
Klaus Ewald	1
Klaus Franz	3
Klaus Georg	3
Klaus Günter	2
Klaus Günther	2
Klaus Hans Hermann	2
Klaus Heinrich	2
Klaus Herbert	1
Klaus Hermann	2
Klaus Joachim	1
Klaus Jos.	1
Klaus Josef	2
Klaus Joseph	1
Klaus Jürgen	3
Klaus Karl	1
Klaus Manfred	2
Klaus Markus	1
Klaus Otto	2
Klaus Paul	1
Klaus Peter	17
Klaus Pieter	1
Klaus Richard	1
Klaus Rudolph Joseph	1
Klaus Rupert	1
Klaus Udo	1
Klaus von der Flüe	1
Klaus Waldermar	1
Klaus Wilhelm	1
Klaus Wolfgang	1
Klein	1
Klem.	3
Klemend	1
Klemens	94
Klemens Daniel	2
Klemens Franz Joseph	1
Klemens Johann	1
Klemens Maria	2
Klemens Xaver	1
Klement	24
Klementa	2
Klementina	10
Klementina Felizitas	1
Klementine	8
Klemenz Johann Jakob	2
Kleo	1
Kleofa	1
Kleonora	2
Kleonore	1
Kleopha	206
Kleophas	8
Kleoras	1
Kleova	2
Kletus	2
Klone	1
Klonora	1
Klothild	1
Klothilda	2
Klothilde	28
Klothilde Elisabeth	1
Klotilde	21
Klotilde Rosa	1
Klotildis	3
Klu	1
Kmar	1
Knäbchen	1
Knabe	153
Knabe notgetauft	3
Knecht	1
Knut	1
Ko..	1
Ko...	1
Kölestin	2
Koletta	1
Kollman	4
Kollomann	1
Kolman	1
Koloman	16
Koloman Franz	1
Kolomann	4
Kolomann Leopold	1
Kolomanus	1
Kolonian	1
Kolumba	3
Kon.	1
Koneta Barbara	1
König	1
Konr.	9
Konrad	1166
Konrad   	5
Konrad Adolf	1
Konrad Adolf Frh.v.	1
Konrad Andreas	1
Konrad Anton	2
Konrad Arnold	1
Konrad Augustin	1
Konrad Carl	1
Konrad Christian	1
Konrad Chrystof	1
Konrad Erwin	1
Konrad Ferdinand	1
Konrad Franz Maria	1
Konrad Franz Max	2
Konrad Franz Seraph	1
Konrad Friedrich	1
Konrad Frz. Karl	2
Konrad Fz. X.	1
Konrad Georg	4
Konrad Gregor	1
Konrad Gustav Hans	1
Konrad Johann	6
Konrad Johann Karl	1
Konrad Johann Nep. 	1
Konrad Jos. 	1
Konrad Josef	5
Konrad Joseph	6
Konrad Leopold	1
Konrad Lorenz	1
Konrad Maria	3
Konrad Martin	2
Konrad Max	1
Konrad Maximilian	1
Konrad Michael	5
Konrad Otto	1
Konrad Pantaleon	1
Konrad Peter	1
Konrad Polikarp	1
Konrad Robert	1
Konrad Roland	1
Konrad Sebastian	1
Konrad Stephan	1
Konrad Ulrich	1
Konrad v. P.	1
Konrad von Padua	1
Konrad von Parzham	3
Konrad von Penzham	1
Konrad Walter	1
Konrad Wolfgang	3
Konrada	1
Konradine	5
Konst.	1
Konstant.	1
Konstantia	18
Konstantia Margaretha	1
Konstantie	1
Konstantin	44
Konstantine	1
Konstanz	1
Konstanze	3
Konstatia	1
Kor.	96
Kora	2
Korbinian	153
Korbinian Andreas	1
Korbinian Fabian	1
Korbinian Heinrich	1
Korbinian Jos. 	1
Korbinian Math. 	2
Korbinian Math. Heinr.	1
Korbinian Michael	1
Korbinian Simon Konrad	1
Kord.	10
Kordilla	1
Kordina	1
Kordula	266
Kordula Barbara	1
Korina	1
Korina Feld. Kath.	1
Korina Maria Theresia	1
Kornad Jos.	1
Kornel	1
Korneli	1
Kornelia	14
Kornelia Andrea	1
Kornelia Editha M. 	1
Kornelia Karolina	1
Kornelia Maria	2
Kornelia Rita	1
Kornelia Rosa	1
Kornelia Theresia	1
Kornelia Viktoria	1
Kornelius	22
Kornona	1
Koro	1
Koro.	1
Korolus	7
Koron	1
Korona	3055
Korona Babette	1
Korona Maria	2
Korone	3
Koronna	1
Kosmas	64
Kostwig Rudolf	2
Kpd	1
Kpj	2
Kps	2
Kranzis	1
Kranziska	3
Krao	1
Krempel	1
Krenzenzita	1
Kres.	6
Kresc.	7
Kresc. 	1
Krescenc	1
Krescencia	1
Krescens	2
Krescentia	59
Krescentia Katharina	5
Krescentia Konstantia	2
Krescentia Maria	1
Krescentia Maria Anna	1
Krescentia Viktoria	1
Krescentius Blasius Joseph	1
Krescenz	740
Krescenz Anna	2
Krescenz Apollonia	1
Krescenz Mathilde	1
Krescz	1
Kresentia	2
Kresentia Barbara	1
Kresenz	21
Kresina	1
Kresinatia	2
Kreßzens	1
Kresz.	80
Kresz. 	9
Kresz. Kath.	1
Kresz. Katharina	1
Kresz. Margareth	1
Kresz.A.	1
Kreszens	257
Kreszens Theresia	1
Kreszentia	488
Kreszentia Therese	1
Kreszenz	11399
Kreszenz 	1
Kreszenz   	6
Kreszenz A. M. 	1
Kreszenz Aloisia	6
Kreszenz Anna	4
Kreszenz Augusta	2
Kreszenz Berta	2
Kreszenz Elisabeth	2
Kreszenz Franziska	3
Kreszenz Friederika Adolphine	1
Kreszenz Hildegard	1
Kreszenz J. J. 	1
Kreszenz Jos. 	1
Kreszenz Josefa	1
Kreszenz Josepha	1
Kreszenz Karol.	2
Kreszenz Kath.	3
Kreszenz Kath. 	2
Kreszenz Katharina	4
Kreszenz Maria	22
Kreszenz Maria  	1
Kreszenz Maria Anna	1
Kreszenz Martha	1
Kreszenz Philomena	2
Kreszenz Sophie	1
Kreszenz Therese	1
Kreszenz Theresia	2
Kreszenz Thersia	2
Kreszenz u.Katharina	1
Kreszenz u.Maria	1
Kreszenzia	45
Kreszenzia Anna	1
Kreszenzia Franziska	1
Kreszenzia Margaretha Maria	1
Kreszenzia Therese	1
Kreszz.	2
Kretzenz	1
Krezentia	1
Kriemh.	1
Kriemhilde	1
Krimhilde	6
Krimhilde Maria	1
Krimhildis	1
Krisantus	2
Krisentus	1
Krispin	3
Krispinus	1
Kriss.	1
Krist.	1
Kristian	9
Kristianna	1
Kristina	25
Kristina Maria	2
Kristof	2
Kristoph	39
Kristophorus	1
Krszenz	1
Krunislav Ivan	1
Krut	1
Krysant	1
Krysantus	1
Ksp	1
Kth	2
Kühbach	1
Kuliana	1
Kundigunda	1
Kundigunde	1
Kuneg.	2
Kunegund	21
Kunegunda	2
Kunegunde	38
Kungiunde	1
Kuni	4
Kunibert	2
Kunid	1
Kunidgund	2
Kunidunde	1
Kunig.	22
Kunigund	128
Kunigund Maria	2
Kunigunda	57
Kunigunda Walburga	3
Kunigunde	1118
Kunigunde Anna	2
Kunigunde Josepha	1
Kunigunde Maria	4
Kunigunde Martha	1
Kunigunde Mathilde	3
Kunigunde Roswitha	1
Kunigunde Thekla	1
Kunigunde Ther.	1
Kunigunde Therese	1
Kunigundis	12
Kunikunda	1
Kuno	5
Kuno 	2
Kuno Georg Anton	1
Kuno Johann	1
Kuno Joseph	1
Kuno Ludwig	1
Kurl	1
Kurt	97
Kurt - Udo	1
Kurt   	7
Kurt Aloysius	1
Kurt Anton	2
Kurt Conrad	1
Kurt Eduard	2
Kurt Erich	2
Kurt Erich Ludwig	1
Kurt Ernst	1
Kurt Ferdinand	2
Kurt Franz	1
Kurt Franz Chryst.	1
Kurt Franz Josef	1
Kurt Friedrich	1
Kurt Georg	5
Kurt Gotthard	1
Kurt H.	1
Kurt Hans	1
Kurt Heinr.	1
Kurt Heinrich	1
Kurt Johann	3
Kurt Johannes	1
Kurt Josef	5
Kurt Joseph	1
Kurt Karl	1
Kurt Konrad	2
Kurt Konrad Ernst Aug. Bap.	1
Kurt Ludwig	3
Kurt M. Ign.	1
Kurt Martin	2
Kurt Michael	2
Kurt Otto	2
Kurt Werner	1
Kurt Wilhelm	2
Kurt Wilhelm Rupert	1
Kurt Willibald	1
Kurt Wolfgang	1
Kurz	1
Kustulus	1
l	1
L.	9
L. Baro	1
L. M. Paul	1
Labella	1
Ladislaus	7
Ladislaus Ant.	1
Lajos	1
Lajos / Ludwig	1
Laktantius	1
Lalbina	1
Lam....	1
Lamb.	2
Lambert	78
Lambert Ignatz	1
Lambert Mathias	1
Lambertus	3
Lambertus Peter Canisius	1
Lambrecht	1
Lampert	25
Lampertus	1
Lampertus Ignatius	1
Lamprecht	5
Lanfried	1
Lara Klara Kath.	2
Lara Maria	1
Laran	1
Larenz	1
Larissa	1
Larissa Christina	1
Lars	1
Las	1
Lasclo Imre Jano	1
Laszia	1
Laura	128
Laura Amalia Theresia	1
Laura Amalie	2
Laura Bertha	1
Laura Carina	1
Laura Charlotte Marion	1
Laura Elisabeth	2
Laura Emilia Kamilla	1
Laura Eva	1
Laura Eva-Maria	1
Laura Franziska	3
Laura H. 	1
Laura Hanna Franziska	1
Laura Isabell	1
Laura Klara	1
Laura Luisa	1
Laura Luise	1
Laura Maria	1
Laura Maria Gabriela	1
Laura Maria Sophie	1
Laura Rosina	4
Laura Sofia Anna	1
Laura Theres	1
Laurent	3
Laurent Cosmas	1
Laurent.	1
Laurentia	8
Laurentiana	1
Laurentius	1816
Laurentius 	1
Laurentius Aegidius	1
Laurentius Anton	1
Laurentius Bernardus	1
Laurentius Franz	1
Laurentius Peer	1
Laurentus	1
Laurentz	1
Laurenz	767
Laurenz Eustachius	1
Laurenzius	18
Laurenzius Joannes	1
Lauretnius	3
Lausintia	1
Lauta	1
Laverence	1
Laz.	1
Lazar	1
Lazarus	52
Lazarus Max	1
Lazerus Barth.	2
Läzilia	2
Ld.	8
ldnalorenz	1
Lduwig Carl	1
Lea	1
Lea Claudia	1
Lea Phyllis	1
Leander	13
Leanre	1
Lebastianus Josephus Antonius Anselmus	1
Ledwig	1
Lehenreut	1
Leichnam	2
Leigadina	1
Leigh Eduard	4
Leigh Raym.	2
Leinh	1
Leinhardt	1
Leipold	1
Lekas	1
Lena	18
Lena Maria	1
Lena Theresa	1
Lenard	1
Lenhart	1
Leni	23
Lenio	1
Lenka	1
Lenz	2
Leo	79
Leo  	1
Leo Balthasar	4
Leo Brunno	1
Leo Ernst	1
Leo Günther	2
Leo Hans	1
Leo Joh. Ferd.	1
Leo Jos.	1
Leo Joseph	1
Leo Joseph Maria	1
Leo Konrad	1
Leo Matthias	1
Leo Nikol.	1
Leo Nikolaus	1
Leo Quirin	1
Leo Robert	1
Leo Wolfgang	1
Leo.	2
Leobold	1
Leocadia	30
Leodagarius	1
Leodegarius	3
Leodegen	1
Leodigar	1
Leog	1
Leohard	4
Leohn	1
Leokadia	635
Leokadia Anna Theresia	1
Leokadia Christina	1
Leokadia Johanna	1
Leokadia Monika	1
Leokadia Rosa	1
Leokardia	1
Leokatia	1
Leomhard	1
Leon	3
Leon Fritz	1
Leon Wiliam	1
Leon.	6
Leona Regina	1
Leonard	267
Leonard Josef	2
Leonardi	7
Leonardt	3
Leonardus	62
Leonardus Michael	1
Leonarduß	1
Leonart	1
Leonh.	26
Leonh. Fr.	1
Leonh. Fried.	1
Leonh. Frz. X.	1
Leonhard	3121
Leonhard  	7
Leonhard   	4
Leonhard Alois	2
Leonhard Andreas	1
Leonhard Anton	1
Leonhard Friedrich	1
Leonhard Georg	1
Leonhard Jakob	1
Leonhard Joh.	2
Leonhard Johann	3
Leonhard Josef	1
Leonhard Joseph	1
Leonhard Leopold	1
Leonhard Ludwig	2
Leonhard Mathias Fidel	2
Leonhard Maximilian	1
Leonhard Otto	1
Leonhard Raimund	1
Leonhard Siegfried	1
Leonhard Theodor	1
Leonhardi	4
Leonhardine	3
Leonhardt	26
Leonhardus	30
Leonhardy	2
Leonhart	112
Leonhartus	1
Leonie	1
Leonissa	1
Leonor	1
Leonora	5
Leonore	2
Leonore Aloisia Franziska	1
Leontina	1
Leop.	246
Leop. Christ.	2
Leop. Friedr. 	1
Leop. Joseph	1
Leop. Th.	1
Leop. Valent.	2
Leopld	2
Leopldine	1
Leopodine	1
Leopold	6562
Leopold  	56
Leopold   	17
Leopold Alois	1
Leopold Alois Augustin	1
Leopold Alois Johann	1
Leopold Alois Virgil	1
Leopold Andreas	1
Leopold Andreas Franz	1
Leopold Ant. Erhard	2
Leopold Anton	6
Leopold Anton 	1
Leopold Anton Johann	1
Leopold Anton Mauritius	1
Leopold Anton Vigil Maria	1
Leopold Anton Vigili Maria	1
Leopold Anton Virgili Maria	1
Leopold Bened.	1
Leopold Caspar Johann	1
Leopold Christian	1
Leopold Eduard	1
Leopold Emanuel	1
Leopold Ernest	2
Leopold Ernest Johann Nepomuk	1
Leopold Ernst Eduard Ferdinand Wilhelm	1
Leopold Ferdinand	3
Leopold Fortuna	1
Leopold Franz	1
Leopold Franz H. 	1
Leopold Franz Julius	1
Leopold Franz Xav.	1
Leopold Franz Xaver	4
Leopold Georg	3
Leopold Heinrich	1
Leopold Helmut	1
Leopold Isidor	1
Leopold Jakob	2
Leopold Joachim	1
Leopold Joh. Bapt.	1
Leopold Joh. Mich.	1
Leopold Johann	2
Leopold Joseph	12
Leopold Joseph  	1
Leopold Joseph Jakob Johann	1
Leopold Joseph Julius	1
Leopold Joseph Kasimir	1
Leopold Karl	4
Leopold Kaspar	2
Leopold Lazarus	1
Leopold Ludwig	1
Leopold Lukas	2
Leopold Martin	3
Leopold Mathias	1
Leopold Max	3
Leopold Michael	1
Leopold Nik. 	1
Leopold Otto Adolf	1
Leopold Paul	2
Leopold Richard	2
Leopold Sebastian	1
Leopold Sebastian Franz	1
Leopold Urban	1
Leopold Werner	1
Leopold Wilh.	1
Leopold Wilhelm	1
Leopold Wolfgang	2
Leopold Xaver	1
Leopoldina	44
Leopoldina Aloisia	2
Leopoldina Johanna	1
Leopoldina Magreth	1
Leopoldina Maria	1
Leopoldina Sigmunda	1
