name	cnt
Prenzing	1
Prenzinger	346
Prenzingerin	17
Prepöck	3
Pres	1
Presa	1
Presch	2
Preschberger	1
Preschenhausl	1
Preschinger	1
Preschl	18
Preschütz	1
Presel	2
Preseur	1
Preshofer	1
Presina	2
Presina 	2
Presinas	1
Presinger	1
Preskofer	1
Presl	35
Presnig	1
Press	8
Preß	55
Preßberger	10
Preßel	2
Pressenberger	1
Preßenberger	4
Presser	3
Preßer	2
Presserl	1
Preßfurter	20
Preßhammerin	1
Preßin	1
Pressina	3
Preßina	1
Pressiz	1
Pressl	17
Preßl	48
Preßler	1
Preßner	1
Prest	2
Prestel	2
Prestele	1
Prestl	9
Pretaler	1
Preter	1
Preth	1
Prethinger	1
Prethuber	1
Pretitz	1
Pretiz	1
Pretl	30
Pretlack	1
Pretlaur	1
Pretler	1
Pretlinger	1
Pretnberger	1
Pretner	10
Pretoln	1
Pretozky	1
Pretri	1
Pretsch	2
Pretschneider	4
Prett	1
Prettel	4
Prettenladner	1
Pretter	9
Pretterbauer	1
Pretthaler	3
Prettinger	29
Prettl	8
Prettlinger	1
Prettlmensch	1
Prettner	3
Pretyre	1
Pretz	11
Pretzel	5
Pretzenbäck	5
Pretzenbeck	15
Pretzenberger	1
Pretzenböck	10
Pretzendorfer	2
Pretzeneder	1
Pretzer	481
Pretzerin	2
Pretzina	1
Pretzinger	2
Pretzkofer	1
Pretzl	267
Pretzl 	2
Pretzl  	2
Pretzl oder Pretzer	1
Pretzl, geb. Aschenberger	1
Pretzl, geb. Stockbaur	1
Pretzlmüller	1
Pretzner	8
Preu	213
Preü	1
Preü 	1
Preubauer	1
Preudl	1
Preuen, von	1
Preuer	16
Preüer	6
Preuger	1
Preuhauser	1
Preuherr	30
Preuhner	1
Preuhuber	1
Preuhueber	1
Preukandtner	4
Preukersböck	1
Preülmajr	1
Preumair	1
Preuman	1
Preumann	3
Preumantl	1
Preumayer	1
Preumbel	1
Preumdner	1
Preumeister	3
Preumtner	2
Preumuetter	1
Preun	16
Preunbauer	2
Preund	1
Preunfalk	6
Preunfall	4
Preuning	2
Preuninger	1
Preunl	1
Preunmayr	1
Preuntner	1
Preunvolk	5
Preunwolkh	1
Preus	9
Preüs	1
Preusbauer	1
Preuschel	1
Preuscher	1
Preusen	1
Preuser	2
Preusler	4
Preusmann	1
Preuss	9
Preuß	191
Preüß	1
Preuß 	1
Preusser	1
Preußer	7
Preußinger	1
Preußner	1
Preutenacher	1
Preüthuber	1
Preutter	1
Preuwieser	2
Prew	2
Prex	113
Prexeder	1
Prexel	4
Prexl	28
Prexl 	1
Prexler	2
Prexlmüller	1
Prexner	1
Prey	131
Prey  	2
Prey de	1
Preybauer	1
Preybeck	1
Preyberger	1
Preydinger	1
Preydobler	1
Preyer	18
Preyer 	1
Preyerer	3
Preyheer	1
Preyher	2
Preyherr	24
Preyin	6
Preyinger	1
Preyl	2
Preyleithner	1
Preyleitner	1
Preyler	1
Preymann	3
Preymayr	1
Preymüller	1
Preymut	1
Preyn	34
Preynbaur	2
Preynfalk	3
Preyninger	1
Preynstein	1
Preyr	1
Preys	3
Preyser	1
Preysing	3
Preysing Graf von	2
Preysing von	1
Preysing, de	1
Preysing, von	4
Preysinger	8
Preysl	1
Preysler	2
Preysman	1
Preysmann	2
Preyss	3
Preyß	7
Preyßinger	1
Preyßler	1
Preystolg	1
Preytrumber	1
Prez	4
Prezel	2
Prezenauer	1
Prezenbecker	1
Prezenberger	2
Prezenböck	4
Prezenpeck	1
Prezer	68
Prezerböck	1
Prezhamer	1
Prezinger	2
Prezl	41
Prezler	3
Prezlin	1
Prezmann	1
Prezner	2
Prg	1
Priam	1
Pribik	1
Pribil	24
Pribill	1
Pribl	1
Pribühl	1
Pribyl	9
Prichelmayr, von	1
Pricher	7
Prichesmueller	1
Prichinger	1
Prichl	10
Prichler	8
Prichlin	1
Prichtl	1
Prick	1
Prickel	4
Prickerböck	1
Prickertshamer	1
Prickhl	5
Prickhlin	1
Prickl	52
Pricklmayr	2
Prickner	1
Prider	3
Priderer	4
Pridinger	1
Pridl	1
Pridlbauer	1
Pridlinger	1
Pridlmayr	2
Pridt	1
Priebl	2
Priebökh	1
Priechler	1
Prieckl	1
Prieder	1
Priederl	16
Priedl	8
Priegenberger	1
Priegl	8
Prieglhuber	1
Prieglmair	1
Prieglmayer	5
Prieglreider	1
Prieglrieder	3
Priehäuser	1
Priehler	1
Priehmülner	1
Priel	29
Prielbauer	1
Prieler	180
Prielhofer	3
Priell	2
Prieller	189
Priellmayr	3
Prielmaier	34
Prielmaier v.	2
Prielmair	1
Prielmajr	1
Prielmann	1
Prielmayer	39
Prielmayer v.	1
Prielmayr	20
Prielmayr, von	1
Prielmeier	2
Prielmilner	1
Priem	2
Priemaier	5
Priemajr	1
Priemayer	2
Priemayr	14
Priemayrin	1
Priembel	3
Priembl	22
Priemeier	1
Priemel	19
Priemer	3
Priemier	2
Priemiller	18
Prieml	7
Priemöller	1
Priemstalle	1
Priemühler	1
Priemüller	25
Prienbäck	1
Prienbäk	2
Prienbauer	1
Prienböck	1
Prienbök	1
Priendl	7
Priendorfer	2
Prienhuber	1
Prieninger	4
Prienmaier	3
Prienmayr	4
Prienmüller	3
Prier	2
Prierbauer	1
Prierl	1
Priermaier	48
Priermairin	1
Priermayr	5
Priermeier	38
Prierter	1
Prieschenk	18
Priesching	1
Prieschingkh	1
Prieschinkh	2
Prieschl	6
Priesel	1
Priesenäcker	1
Priesenecker	1
Priesenthaler	1
Prieser	1
Priesin	1
Priesinger	1
Priesl	2
Priesmayr	1
Priesöder	1
Priess	1
Prieß	3
Prießenberger	1
Prießinger	1
Priessner	1
Prießnitz	1
Priester	69
Priestes	1
Priestin	1
Priestinger	11
Priestlinger	1
Prietzl	3
Priewasser	4
Priezl	1
Priffo	5
Prifling	1
Priflinger	1
Prigand	1
Prigant	12
Prigel	6
Priggersböck	1
Priggl	15
Prigglhuber	2
Prigkofer	1
Prigl	77
Prigl 	2
Priglauer	10
Priglbauer	1
Priglecker	1
Prigleckher	1
Prigler	1
Priglhuber	4
Priglhueberin	1
Priglin	1
Priglinger	1
Priglmaier	1
Priglmair	2
Priglmayer	2
Priglmayr	16
Priglpaur	1
Priglwecker	1
Prihesmueller	1
Prihler	1
Prihs	3
Prihseder	3
Prihsenthaler	8
Prihsinger	1
Prik	1
Prikhel	1
Prikhl	6
Prikl	15
Priklpöck	1
Prikner	1
Pril	4
Priler	2
Prill	20
Prillenres	1
Priller	679
Prillerin	1
Prillhofer	9
Prillmaier	2
Prillmayer	29
Prillmayr	7
Prillmeier	2
Prillner	1
Prilmayr	9
Prim	1
Primayer	1
Primayrin	1
Primb	1
Primbeck	1
Primber	1
Primbl	3
Primbs	200
Primbsdobler	1
Primbsel	1
Primbsentaller	3
Primbsl	2
Primbsmayer	1
Primbsmayr	5
Primbsöder	1
Primbßmayr	2
Primbz	1
Primdl	1
Primel	3
Primelböck	1
Primer	1
Primfall	1
Primfinger	1
Primfl	1
Primhölzl	1
Primier	4
Primiller	6
Priml	5
Primler	1
Primmel	2
Primmer	3
Primnhauser	2
Primper	1
Primps	6
Primpsmair	1
Primreither	1
Prims	54
Primsmair	1
Primsmayr	1
Primsner	1
Primüller	6
Primülner	1
Primus	1
Primzwegner	2
Prin	1
Prinbauer	2
Prinbaur	1
Princic	2
Prindel	4
Prindl	258
Prindl 	1
Prindler	1
Prindtl	14
Prindts	1
Prinenhauser	1
Priner	20
Pringer	3
Pringerwein	6
Pringewein	1
Pringrueber	1
Pringseisen	2
Prinhauser	21
Prinhuber	2
Priniger	1
Prininger	108
Prinis	2
Prinister	1
Prinkhart	1
Prinkl	1
Prinkmaier	1
Prinl	8
Prinl 	1
Prinlehner	1
Prinmaier	2
Prinmüller	1
Prinn	1
Prinnel	2
Prinner	14
Prinnger	1
Prinninger	19
Prinnl	1
Prinpsmayr	1
Prinreither	2
Prins	3
Prinsens	1
Prinser	1
Prinsmann	1
Prinss	1
Prinß	1
Prinstall	1
Prinstein	1
Prinster	5
Prinsthauer	1
Prinstinger	45
Printaller	1
Printer	2
Printeter	1
Printl	2
Printmaier	1
Printner	12
Printz	2
Printzl	1
Prinwegner	1
Prinz	590
Prinz 	2
Prinzeder	2
Prinzenauer	6
Prinzenbach	1
Prinzeneder	1
Prinzeneller	8
Prinzenoellinger	1
Prinzenöller	1
Prinzenstorffer	1
Prinzentaller	1
Prinzenthal	1
Prinzenthaler	4
Prinzenthaller	2
Prinzer	3
Prinzeröller	1
Prinzfels	1
Prinzinger	79
Prinzl	16
Prinzmayhr	2
Prinzmayr	10
Prinzmöller	4
Prinzner	9
Prinzt	1
Priön	1
Prior	1
Prioz	1
Prirel	1
Prirl	2
Pris	1
Prischbeier	1
Prischeck	2
Prischel	1
Prischenk	52
Prischer	2
Prischerk	1
Prischinger	1
Prischis	1
Prischl	4
Prischnab	1
Prischneck	1
Prischnek	2
Prischnik	1
Prischowski	1
Prisel	1
Priser	1
Prisl	4
Prisman	1
Prisner	2
Prisöder	2
Prisolsky	4
Prisp	1
Priss	5
Priß	7
Prisseder	3
Prißeder	1
Prißel	2
Prißenthaler	1
Prissenthaller	8
Prisser	3
Prißer	5
Prißina	1
Prissinger	2
Prißinger	1
Prißl	1
Prißl 	1
Prißmann	1
Prißner	1
Prist	3
Prister	6
Pristinger	5
Pristl	3
Pristorfer	2
Priter	1
Pritl	1
Pritsch	1
Pritscher	5
Prittenperger	1
Pritter	1
Pritz	194
Pritz  	4
Pritzel	11
Pritzenböck	1
Pritzer	1
Pritzi	1
Pritzinger	1
Pritzl	502
Privo	65
Priwitsch	1
Prix	36
Prix  	1
Prixeneder	1
Prixinger	1
Prixl	2
Prixlhoffer	1
Prixlstorfer	1
Prixmayr	1
Prixner	15
Priz	33
Prizchocki	1
Prizel	2
Prizenmayr	1
Prizhueber	1
Prizin	2
Prizl	150
Prizl 	5
Prizlmiller	1
Prizner	1
Prnadl	2
Prndtstötter	1
Probazka	1
Probeck	1
Pröbeck	1
Probel	1
Pröber	1
Pröbl	2
Problmayr	1
Probmann	1
Probo	1
Proböck	1
Proboscht	2
Probost	7
Probs	2
Probst	1227
Probst 	16
Probstbauer	1
Probsteder	156
Probstedter	2
Pröbstel	2
Pröbster	9
Probstetter	15
Probsthuber	2
Probstin	2
Probstl	5
Pröbstl	306
Probstle	1
Pröbstle	11
Pröbstler	1
Pröbstlmark	1
Pröbstlmiller	2
Pröbstlmüller	1
Probstmai	1
Probstmaier	68
Probstmair	3
Probstmair-Wimer	1
Probstmayer	7
Probstmayr	26
Probstmeier	20
Probstmiller	1
Pröbstmüller	3
Probstreuter	1
Probtsmaier	1
Pröburger	1
Proch	1
Prochaska	8
Procher	70
Prochner	2
Pröchtl	4
Prock	43
Pröckenberger	7
Pröckenperger	1
Procker	14
Prockersin	1
Prockh	2
Pröckhl	7
Prockl	4
Pröckl	43
Prockler	1
Procus	1
Prödel	1
Proder	1
Pröder	1
Prodinger	47
Prodissin	1
Prödl	6
Prodler	2
Prodliendl	6
Prodlindl	1
Prodlipl	1
Prodlmayr	1
Prodreis	1
Prodschelm	25
Prodschiell	1
Prodschil	1
Prodschölm	1
Prodschölmb	1
Prödstl	1
Prodtickler	5
Prodtkorb	2
Prödtlinger	1
Prodtreiß	1
Prödts	1
Prodtschelm	2
Prodtschelmb	1
Prodtschem	1
Prodtschill	1
Prodtschölmb	1
Prodtstrummer	6
Proebstl	15
Proeck	1
Proedtschelm	1
Proekhl	1
Proel	8
Proell	9
Proells	1
Proels	34
Pröels	1
Proemayr	1
Proemer	1
Proemiller	1
Proenchl	1
Proenmeir	1
Proeschl	1
Proeßl	3
Proetzenboeck	1
Proetzl	6
Proezl	2
Profany	1
Profasenk	1
Proffer	1
Profi	2
Pröfl	1
Profner	2
Proft	2
Progasta	1
Progasw	1
Progel	1
Prögel	1
Proger	24
Pröger	2
Prögerer	1
Progg	1
Progger	2
Pröggl	1
Proghamer	1
Proghänl	1
Progl	60
Prögl	6
Progler	3
Prögler	6
Proh	1
Prohandl	1
Prohasca	2
Prohaska	22
Prohazka	3
Proher	5
Prohir	1
Pröhl	7
Pröhler	1
Pröhmüller	1
Pröhn	1
Pröhofer	5
Prohör	1
Pröhuber	21
Pröhueber	1
Proi	2
Proidenfehlner	1
Proidenfelner	4
Proihinger	1
Proihuber	1
Proin	1
Proinger	1
Proisl	9
Proiß	1
Proißmuth	1
Proit	1
Proitenfelner	2
Proitori	1
Prok	24
Prok 	2
Prokh	4
Prökhenberger	1
Prökhin	1
Prökhl	3
Prökinger	1
Prökl	4
Prokop	1
Prokopp	1
Prokorni	6
Prokosch	1
Prokoz	2
Proksch	2
Pröl	5
Proler	2
Prölh	1
Prölinger	1
Proll	5
Pröll	546
Proller	3
Pröller	28
Pröllerin	4
Pröllerpauer	1
Pröllin	1
Prollinger	1
Pröllinger	2
Pröls	26
Prölß	2
Pröltl	1
Prom	2
Promair	1
Prömair	12
Promauer	1
Promayer	1
Promayr	1
Prömayr	20
Promb	1
Prombauer	1
Prombeck	5
Prömbeck	1
Prombek	1
Promber	3
Promberg	1
Promberger	45
Promböck	31
Prömböck	2
Prömbsts	1
Promdobler	1
Prömel	1
Promer	11
Promersberger	5
Promesberger	6
Promhafner	1
Promhofer	2
Promhuber	1
Promhurber	1
Prominger	1
Promlberger	1
Prommer	8
Prommersberger	2
Prommesberger	2
Promors	1
Prompaß	1
Prompeckh	1
Promperger	2
Prompesch	1
Prömstaller	1
Promstetter	1
Promstmayr	1
Prömüller	1
Pronadel	1
Pronadl	2
Pronalt	1
Pronath	1
Pronbauer	3
Pronbeck	12
Pronbek	1
Pronbekh	1
Pronberger	23
Pronbeurin	1
Pronböck	16
Prönböck	2
Pronbök	1
Pronbökh	5
Prondorffer	1
Prondweber	1
Pronegger	1
Proner	5
Pröner	1
Pronher	1
Pronherr	1
Pronherz	1
Pronhofer	1
Pronhoffer	1
Pronhuber	1
Prönhuber	6
Pronkmair	1
Pronmaier	1
Pronner	12
Pronold	5
Pronpeck	1
Pronpeckh	1
Pronpekh	1
Pronperger	1
Pronpöck	4
Pronpökh	3
Pronsperger	4
Pronthuber	1
Pröntl	1
Prontner	2
Pronzagl	1
Propersinia	1
Pröpfer	1
Propflmeier	1
Pröpfstl	1
Propöck	1
Propöckh	2
Propost	1
Propper	1
Props	1
Propst	145
Pröpst	1
Propsteder	67
Pröpster	1
Propstetter	1
Propstl	2
Pröpstl	53
Propstmaier	9
Propstmeier	3
Propstnerin	1
Pror	2
Prorböck	1
Pros	2
Prös	1
Prosch	7
Proscheck	5
Proscher	1
Proschl	1
Pröschl	3
Proschmaier	1
Prosdin	1
Prosecker	20
Proseder	1
Prosek	1
Proseker	4
Prosel	1
Prösel	4
Proser	24
Prosi	3
Prosin	7
Prosinger	1
Prosl	1
Prösl	8
Prosler	1
Prosper	3
Prosperbauer	1
Prosperger	1
Pross	1
Proß	11
Proß  	1
Prößberger	3
Prossel	1
Prößel	3
Prosser	126
Proßer	126
Proßinger	1
Proßl	1
Prössl	1
Prößl	15
Proßlsperger	1
Proßmayr	1
Proßt	6
Prost	247
Prost, geb. Holzapfel	1
Prostätter	2
Prostbauer	13
Prosteder	80
Pröstel	1
Prosteter	2
Prostetter	32
Prostin	1
Prostinger	1
Pröstinger	1
Prostl	8
Pröstl	132
Prostler	14
Pröstlin	1
Prostmaier	71
Prostmair	19
Prostmairin	1
Prostmayer	3
Prostmayr	5
Prostmeier	5
Prostöder	3
Prostoeder	1
Prostötter	3
Proth	1
Proth, von	1
Prother	1
Protinger	2
Protkorb	1
Protl	1
Prötl	1
Protler	1
Protlippl	2
Protlohner	1
Protmelli	1
Prötsch	2
Protschka	1
Protsdrumer	3
Prött	1
Prottschölmb	1
Protz	4
Prötz	1
Prötzel	1
Prötzenbäk	1
Prötzenbeck	2
Prötzenbek	1
Prötzenböck	5
Prötzenböckh	1
Protzenthaler	1
Protzer	5
Prötzer	1
Prötzerböck	1
Prötzl	65
Protzmann	1
Protztrumer	1
Prourckl	1
Provasenk	1
Prowager	1
Pröwizgi	1
Prowonzi	1
Proy	18
Proyer	4
Proymann	1
Pröz	1
Prozbauer	1
Prözenbeck	7
Prözenbeckh	1
Prözenböck	10
Prözenbökh	1
Prözenpäck	1
Prözenpöck	1
Prözenpöckh	4
Prözenpökh	1
Prozenstadler	1
Prozer	1
Prözer	3
Prozinsky	1
Prozl	1
Prözl	58
Prozmayr	1
Pröznbaur	1
Prözner	2
Proztrummer	1
Prreiss	1
Prskawetz	3
Pruchard	1
Pruchberger	2
Prucher	2
Prücher	17
Prüchler	1
Pruchmayr	3
Pruchthauer	1
Pruck	3
Prück	1
Pruckanderl	2
Pruckbauer	37
Pruckbeck	1
Pruckberger	6
Pruckböck	1
Pruckdorfer	1
Pruckdorfner	1
Prückel	3
Pruckenhuber	1
Prucker	25
Prücker	1
Prucker 	1
Pruckersbeck	1
Prucketeder	2
Pruckfeldner	1
Pruckh	9
Pruckhannerl	1
Pruckhbauer	1
Pruckhberger	1
Prückhel	2
Pruckher	5
Pruckherin	1
Prückhl	4
Pruckhmaier	1
Pruckhmair	1
Pruckhmayhr	1
Pruckhmayr	7
Pruckhmooser	1
Pruckhmoser	1
Pruckhneber	2
Pruckhner	15
Prückhner	2
Pruckhnerin	2
Pruckhofer	1
Pruckholzner	2
Pruckhover	1
Pruckhpaur	2
Pruckhuber	57
Pruckhueber	1
Pruckinger	21
Prückinger	1
Pruckinng	1
Pruckl	1
Prückl	43
Prucklehner	1
Pruckleithner	1
Pruckleitner	5
Prücklmayer	1
Prücklmayr	1
Prucklmeir	1
Prucklohner	4
Pruckmaier	16
Pruckmaierin	1
Pruckmair	32
Pruckmajr	2
Pruckmann	13
Pruckmar	1
Pruckmayer	57
Pruckmayr	200
Pruckmayr 	4
Pruckmeister	1
Pruckmihler	2
Pruckmihlner	1
Pruckmiller	7
Pruckmillner	1
Pruckmoser	10
Pruckmühler	2
Pruckmüler	2
Pruckmüller	32
Pruckner	317
Prückner	4
Prucknerin	2
Pruckpauer	1
Pruckpaur	2
Pruckpinder	1
Pruckreiter	1
Pruckrüter	1
Pruckstaller	1
Pruckthaller	1
Pruckwimmer	1
Pruckwinkler	1
Prucner	1
Pruder	1
Prudereder	2
Pruderhoffer	2
Prüderl	5
Prudinger	2
Prüdl	1
Pruebmüllerin	1
Prueckhed	1
Pruehbauer	1
Prüel	1
Prüell	1
Prüeller	3
Prüellin	1
Pruellmayr	1
Prüemiller	2
Prüemüller	1
Prüer	1
Prüeschinkh	1
Prüfinger	1
Prüfler	1
Prüflinger	1
Prugberger	1
Prügel	8
Prügeleder	1
Prüger	1
Prugerspöck	1
Pruggberger	1
Pruggendorfer	2
Prugger	47
Prugger v.	3
Prugger von	2
Prugger, von	1
Prugghofer	2
Prugghueber	4
Prugginger	1
Prüggl	7
Pruggleutner	1
Prugglfelle	1
Prugglhueber	1
Pruggmair	5
Pruggmayer	2
Pruggmayr	8
Pruggmühler	1
Pruggmüller	1
Pruggner	20
Pruggreither	1
Pruggthaler-Schmidt	1
Pruggthaller	23
Prughneber	1
Prughthaler	2
Prughueber	1
Prügl	32
Prüglbauer	1
Prügler	1
Prüglhuber	10
Prüglinger	4
Prüglmayr	2
Prüglmeier	1
Prugmaier	1
Prugmann	1
Prugmayr	4
Prugmiller	2
Prugmilner	1
Prugmüller	1
Prugner	14
Prugpaur	1
Pruhberger	1
Prühler	1
Prühmiller	1
Prühmüller	1
Pruhner	1
Pruhnlehner	1
Prukanderl	1
Prukbauer	2
Prukberger	1
Pruker	6
Prukerspöck	1
Prukhamer	1
Prukhbeckh	1
Prukherer	1
Prükhl	1
Prukhleithen	1
Prukhmair	1
Prukhmayr	12
Prukhmayrin	2
Prukhmer	1
Prukhmilner	1
Prukhmühler	1
Prukhner	5
Prükhueber	1
Prukinger	4
Prükl	11
Pruklader	1
Prukmaier	1
Prukmair	1
Prukmayer	4
Prukmayr	6
Prukmiller	2
Prukmühlner	1
Prukmüller	256
Prukmüllner	3
Prukner	51
Prukreiter	1
Prükthaler	1
Prul	2
Prül	3
Prüler	1
Prülerin	1
Prüll	9
Prullbauer	1
Pruller	1
Prüller	180
Prullmaier	1
Prum	15
Prumair	1
Pruman	1
Prumann	2
Prümann	1
Prumayer	1
Prumayr	3
Prumb	5
Prumbauer	61
Prumbaur	1
Prumber	1
Prumberger	1
Prumböck	1
Prumbsmayr	1
Prümbsmayr	3
Prumbßmayr	1
Prümbßmayr	1
Prumeder	1
Prumeier	3
Prumer	329
Prümer	4
Prumerburger	1
Prumgartner	1
Prumgetner	1
Prumhölzl	1
Prumhuber	1
Prumhueber	1
Prumiel	1
Prumin	1
Prüml	1
Prumm	5
Prumma	1
Prummaier	18
Prummaister	1
Prummayr	2
Prummeier	1
Prummer	605
Prummerin	3
Prummerlenz	1
Prummernstorfer	1
Prumminger	2
Prumnmer	1
Prumpauer	5
Prumpaur	1
Prumpeir	1
Prumwieser	4
Prun	4
Prunader	4
Prunaderin	1
Prunaigner	1
Prunauer	13
Prunbauer	70
Prunbaur	13
Prunberger	11
Prunbeurin	1
Prunböck	1
Prunchtl	1
Prunckmayr	1
Pruncul	1
Prundaller	2
Pründel	1
Prundl	3
Pründl	87
Pründler	1
Pründner	1
Prundobler	66
Prundoblerf	1
Prundoblerin	1
Prundorfer	1
Prundstadler	1
Prundt	1
Pründt	1
Pründtl	1
Prundtner	4
Prundtobler	2
Pruneberger	1
Prunecker	1
Pruneder	44
Pruneder  	1
Prunederin	4
Pruneisen	1
Pruneiß	1
Pruneißin	1
Prunel	1
Pruner	1021
Prüner	3
Prunerin	3
Prunersperger	7
Pruneter	1
Prünfeier	1
Prungartner	1
Prungentnes	1
Prungl	1
Prungraber	23
Prunhansolü	1
Prunhauser	43
Prünhauser	1
Prunhausser	1
Prunhofer	26
Prunhold	1
Prunhöltzl	4
Prunhölzel	5
Prunholzer	3
Prunhölzl	34
Prunhölzl 	1
Prunhölzlin	1
Prunhuber	190
Prunhueber	63
Prunhueber-Aichner	1
Prunhueber 	3
Prunhueberin	5
Prunhurber	13
Pruning	1
Pruninger	16
Prüninger	2
Prunjodl	2
Prunkdaller	1
Prunker	1
Prunkhner	2
Prunkmayr	1
Prunlechner	4
Prunlehner	73
Prunlehnerin	4
Prunleithner	1
Prünll	1
Prünlmayr	1
Prunmaier	17
Prunmair	6
Prunmaister	7
Prunmann	5
Prunmayer	4
Prunmayr	34
Prunmeier	1
Prunmeister	4
Prunn	2
Prunnbauer	24
Prunnberger	2
Prunndorfer	1
Prunneder	16
Prunner	698
Prünner	1
Prunner  	2
Prunner, von	1
Prunnerer	1
Prunnerin	5
Prunnfeindt	1
Prunngraber	8
Prunnhamer	1
Prunnhauser	26
Prünnhauser	1
Prunnhofer	3
Prunnhöltzle	1
Prunnhölzel	1
Prunnhölzl	15
Prunnhölzlin	2
Prunnhuber	30
Prunnhuberin	1
Prunnhueber	4
Prunninger	9
Prunnlechner	10
Prunnlehner	1
Prunnmayer	1
Prunnmayr	3
Prunnoeder	1
Prunnpauer	1
Prunnperger	1
Prunnschmidt	2
Prunnsmidt	2
Prunnsöldner	1
Prunntaler	2
Prunnthaler	7
Prunnwieder	1
Prunnwieser	5
Prunnwiser	2
Prunnwisser	1
Prunnwißer	1
Prunnwünser	1
Prunnwüser	2
Prunoedt	1
Prunofer	1
Prunpauer	20
Prunpaur	21
Prunpäurin	1
Prunperger	5
Prunpeurin	1
Prunschmid	2
Prunschmidt	1
Prunschmit	1
Prunschuster	2
Prunshans	1
Prunstadler	2
Prunstaller	1
Prunstinger	1
Prünstinger	4
Prünstinger, geb. Schröcksnadl	1
Prunstödter	1
Pruntaler	1
Prunthaler	10
Prunthaller	4
Prüntlmayr	1
Pruntner	1
Pruntobler	1
Prunwastl	3
Prunwieser	18
Prunwirfer	1
Prunwiser	11
Prunwisser	1
Prunwölfl	1
Prunwüser	1
Prunwüsser	1
Prünz	5
Prünzeder	1
Prünzeneder	1
Prünzenthaller	3
Prünzinger	1
Prünzmayhr	1
Prüpöck	1
Prür	1
Prurin	4
Prusch	1
Prußak	1
Prüsseder	1
Prüssenthaller	1
Prüssl	1
Prustinger	1
Prüstl	1
Prute	1
Pruthner	1
Prutky	1
Prüttl	1
Pruttner	2
Prutz	1
Prütz	1
Prutzinger	1
Prüx	1
Prüxner	1
Prüz	1
Pruzen	1
Prüzl	4
Prybil	4
Prybylsky	1
Prychadsky	2
Pryemel	2
Pryer	1
Pryhauser	1
Pryl	1
Pryler	1
Prym	1
Pryman	1
Pryrer	2
Pryrrler	1
Prytzinger	1
Pryz	1
Przocht	1
Psaid	1
Psalm	4
Psanner	2
Pschaid	2
Pschaidl	2
Pschaidt	1
Pschaitl	1
Pscheid	3
Pscheidl	17
Pscheidt	1
Pscheil	1
Pscheitl	1
Pscherer	1
Pschibl	1
Pschierl	1
Pschigatsgi	1
Pschigazzi	3
Pschikatski	3
Pschikatzki	1
Pschikazki	3
Pschirl	2
Pschl	1
Pschlagengaul	23
Pschlager	1
Pschlagngaul	21
Pschlanggaul	1
Pschleiß	1
Pschnacker	1
Pschor	4
Pschor 	3
Pschorer	2
Pschorn	32
Pschorr	24
Pschorrn	5
Pschuderer	1
Pschybel	3
Pschykazki	1
Pschykazky	8
Psenner	5
Psigazki	1
Psikätschky	2
Psorn	4
Pßitzman	1
Pstal	1
Pstättinger	1
Pstorrer	1
Pter	2
Ptok	1
Ptömair	1
Ptridinger	1
Pubenberger	7
Pubendorfer	2
Pubeneder	1
Pubenstieger	1
Puber	1
Püber	8
Puberle	1
Puberstill	1
Pübeskern	2
Pubestinger	1
Pubinger	1
Pübinger	1
Pubistinger	1
Pübl	3
Publick	1
Puböck	1
Pubsberger	1
Puch	4
Puchäman	1
Puchaneder	1
Puchard	2
Puchat	1
Puchauer	8
Puchbäck	6
Puchbaer	1
Puchbauer	120
Puchbaumer	1
Puchbeck	7
Puchberg	1
Puchberger	40
Puchbierz	1
Puchböck	4
Puchdobler	7
Pucheberger	1
Puchebner	2
Puchecker	13
Pucheder	1
Puchegger	2
Pucheker	2
Puchekher	1
Puchekherin	1
Puchel	2
Püchel	2
Puchel 	1
Puchele	1
Püchele	1
Püchelmair	2
Püchelmayr	3
Puchenecker	1
Puchenlechner	1
Pucher	54
Pücher	4
Pücherle	1
Pücherln	2
Puchert	1
Puchesterer	1
Pucheter	1
Puchetma	3
Puchetman	18
Puchetmann	306
Puchetsmann	6
Puchfelder	4
Puchfeller	1
Puchgrabner	1
Puchhammer	1
Puchhard	2
Puchhardt	2
Puchhart	4
Puchhofer	6
Puchholzer	4
Puchhuber	2
Puchinel	1
Puchinger	82
Püchl	18
Puchleithner	3
Puchleitner	32
Puchleitnerin	1
Puchler	3
Püchler	36
Puchleüthner	1
Puchleutner	3
Puchleutner von	1
Püchlhorn	2
Puchli	1
Puchlinger	1
Püchlmaier	1
Püchlmair	2
Püchlmayr	4
Puchmaier	7
Puchmair	7
Puchmair 	3
Püchmajr	1
Puchman	1
Puchmann	21
Puchmayer	4
Puchmayr	65
Puchmettner	1
Puchmiller	1
Puchmillner	1
Puchmüller	3
Puchmülner	1
Puchner	489
Püchner	13
Puchögger	1
Puchöggerin	1
Pucholnger	1
Puchpauer	6
Puchpaur	25
Puchpeck	1
Puchperger	2
Puchpöck	7
Puchrainer	1
Puchraiter	2
Puchreiter	5
Puchreither	2
Puchreitter	1
Puchreuter	5
Puchroiter	1
Puchroither	2
Puchruthner	1
Puchschmit	1
Puchschuster	1
Puchseneder	2
Puchshöfer	1
Puchstaller	36
Puchstätt	1
Puchstett	1
Puchstetter	2
Puchstott	1
Puchstött	1
Puchthanner	1
Puchtobler	5
Puchwiser	1
Puckfolyr	1
